ref,title,author,date,canon_degree,glob_word,glob_book,glob_part,glob_chapter,glob_paragraph,glob_sentence,glob_av_word_per_sent,glob_verb,glob_adverb,glob_adj,glob_coord,glob_sub,glob_il,glob_ils,glob_elle,glob_elles,glob_je,glob_nous,glob_etat,glob_voc,first_word,first_paragraph,first_sentence,first_av_word_per_sent,first_verb,first_adverb,first_adj,first_coord,first_sub,first_il,first_ils,first_elle,first_elles,first_je,first_nous,first_etat,first_voc,first_ten_word,first_ten_sentence,first_ten_av_word_per_sent,first_ten_verb,first_ten_adverb,first_ten_adj,first_ten_coord,first_ten_sub,first_ten_il,first_ten_ils,first_ten_elle,first_ten_elles,first_ten_je,first_ten_nous,first_ten_etat,first_ten_voc,mid_word,mid_paragraph,mid_sentence,mid_av_word_per_sent,mid_verb,mid_adverb,mid_adj,mid_coord,mid_sub,mid_il,mid_ils,mid_elle,mid_elles,mid_je,mid_nous,mid_etat,mid_voc,last_word,last_paragraph,last_sentence,last_av_word_per_sent,last_verb,last_adverb,last_adj,last_coord,last_sub,last_il,last_ils,last_elle,last_elles,last_je,last_nous,last_etat,last_voc,last_ten_word,last_ten_sentence,last_ten_av_word_per_sent,last_ten_verb,last_ten_adverb,last_ten_adj,last_ten_coord,last_ten_sub,last_ten_il,last_ten_ils,last_ten_elle,last_ten_elles,last_ten_je,last_ten_nous,last_ten_etat,last_ten_voc,titled_books,titled_parts,titled_chapters,numbered_books,numbered_parts,numbered_chapters
1904_Le-Rouge-Gustave_L-Esclave-amoureuse.xml,L'Esclave amoureuse    ,"Le Rouge, Gustave",1904,empty,27598,0,0,6,821,1131,18,2500,1354,1852,873,194,294,20,96,8,99,17,519,3593,4580,146,179,18,328,185,372,150,24,18,4,27,0,6,1,74,1220,2759,100,26,173,94,248,94,13,8,3,18,0,0,1,50,864,4000,83,137,23,361,204,270,125,27,70,3,6,0,12,3,70,1094,1936,58,84,17,179,115,111,65,9,27,1,4,1,7,1,51,600,2759,133,19,265,176,148,89,16,31,1,10,1,18,1,77,744,0,0,6,0,0,6
2014_Carrere-Emmanuel_Le-Royaume.xml,Le Royaume    ,"Carrère, Emmanuel",2014,empty,186738,0,2,179,1401,6882,25,16233,11951,8657,5124,1768,2126,463,519,74,1132,421,5551,8865,77,4,3,9,4,7,2,0,0,0,0,1,0,1,0,3,51,18673,699,25,1657,1269,823,479,182,156,28,105,2,247,59,598,2531,181,4,8,21,17,9,7,3,0,1,1,0,0,1,1,5,103,326,6,15,18,26,16,15,5,2,6,0,0,0,8,0,10,130,18673,728,24,1584,1169,861,475,165,252,36,38,10,86,29,578,2461,0,2,179,0,1,177
1846_Feval-Paul-(pere)_Le-Fils-du-diable-Tome-I.xml,Le Fils du diable – Tome I    ,"Féval, Paul (père)",1846,empty,214521,1,4,53,5744,7851,21,21515,11769,12258,6668,1752,1966,254,805,46,1201,552,5116,7228,6028,167,271,17,616,258,397,159,28,45,4,1,1,6,9,110,1299,21452,890,23,1997,990,1373,599,116,171,34,18,2,43,28,464,2812,3502,78,137,21,294,191,236,119,36,26,7,30,1,1,2,53,918,7848,233,295,17,800,436,548,223,63,40,12,86,0,48,11,166,1499,21452,862,23,2266,1159,1333,643,181,196,26,210,2,96,43,473,2535,1,4,53,0,3,52
1913_Proust-Marcel_Du-cote-de-chez-Swann-A-la-recherche-du-temps-perdu.xml,Du côté de chez Swann (À la recherche du temps perdu),"Proust, Marcel",1913,empty,197673,0,0,0,965,3890,48,18600,13517,9610,5786,2852,2821,321,2126,182,1285,725,4875,8317,6028,167,271,17,616,258,397,159,28,45,4,1,1,6,9,110,1299,19767,370,52,1906,1281,894,563,272,193,15,159,15,176,136,453,2579,3502,78,137,21,294,191,236,119,36,26,7,30,1,1,2,53,918,7848,233,295,17,800,436,548,223,63,40,12,86,0,48,11,166,1499,19767,324,60,1779,1220,1063,606,318,107,32,214,32,227,64,457,2564,0,0,0,0,0,0
1978_Robbe-Grillet-Alain_Souvenirs-du-triangle-d-or.xml,Souvenirs du triangle d'or    ,"Robbe-Grillet, Alain",1978,empty,54267,0,0,2,421,1452,34,4114,3240,4507,1247,396,274,39,244,22,221,9,872,5139,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5426,110,48,378,407,493,133,41,24,6,17,3,24,0,82,1513,54256,413,1452,34,4114,3240,4507,1247,396,274,39,244,22,221,9,872,5136,54256,413,1452,34,4114,3240,4507,1247,396,274,39,244,22,221,9,872,5136,5426,191,27,386,258,472,96,34,15,6,20,0,1,0,92,1542,0,0,2,0,0,0
1863_Farrenc-Cesarie_La-jalousie.xml,La jalousie    ,"Farrenc, Césarie",1863,empty,8788,0,0,1,3,329,25,1026,673,386,335,132,86,18,160,1,72,32,244,1077,8541,1,322,25,1009,659,375,326,131,85,15,159,1,72,31,236,1029,878,25,33,80,50,45,33,10,1,7,16,0,1,3,20,296,8541,1,322,25,1009,659,375,326,131,85,15,159,1,72,31,236,1029,8541,1,322,25,1009,659,375,326,131,85,15,159,1,72,31,236,1029,878,39,21,93,80,35,34,17,8,0,11,0,18,5,36,236,0,0,1,0,0,0
2011_Reinhardt-Eric_Le-systeme-Victoria.xml,Le système Victoria    ,"Reinhardt, Eric",2011,empty,191911,0,0,8,2526,5640,32,19141,11158,8042,3572,1945,1304,260,1411,86,2582,849,5851,7848,7094,138,311,21,784,377,271,174,59,30,7,89,8,87,17,196,1287,19191,612,30,1983,945,879,427,173,76,15,164,18,248,65,475,2579,19664,285,556,33,2002,1066,803,362,195,116,20,144,14,313,77,568,2428,41747,719,1306,28,4117,2663,1510,648,385,318,106,237,16,543,195,1375,3535,19191,631,29,1918,1292,617,289,182,170,58,72,4,257,93,645,2134,0,0,0,0,0,8
1902_Loti-Pierre_Les-derniers-jours-de-Pekin.xml,Les derniers jours de Pékin    ,"Loti, Pierre",1902,empty,81081,0,8,29,1068,1914,34,5185,3999,6150,2708,570,330,131,57,51,214,531,1520,5424,2612,39,78,30,160,111,183,88,16,8,6,1,0,8,13,39,774,8108,206,38,520,392,616,266,47,25,8,11,7,10,53,135,1639,1994,25,47,33,115,86,193,74,12,10,1,2,0,1,15,31,652,3442,39,77,39,201,157,263,113,18,11,4,1,3,7,18,75,925,8108,167,47,469,392,626,271,49,33,10,3,4,19,32,162,1709,0,8,29,0,1,29
1876_Feuillet-Octave_Histoire-de-Sibylle.xml,Histoire de Sibylle    ,"Feuillet, Octave",1876,empty,105851,0,3,22,1669,2690,31,9904,6071,5834,3307,841,872,96,914,49,582,138,2261,5686,929,14,20,38,85,39,62,28,1,3,4,3,0,0,1,11,368,10585,307,33,1003,539,640,314,81,72,16,119,0,31,18,196,1927,8698,115,174,38,707,539,522,323,62,79,3,58,4,61,4,229,1687,7156,152,225,23,767,399,371,222,82,81,17,44,4,50,16,153,1332,10585,327,31,1156,613,523,334,110,115,17,62,4,90,18,225,1623,0,3,22,0,0,22
1925_Robida-Albert_Un-chalet-dans-les-airs.xml,Un chalet dans les airs    ,"Robida, Albert",1925,empty,58890,0,0,22,22,2402,23,5176,3552,3514,1896,347,394,74,91,13,211,296,1068,4709,2481,1,99,24,194,181,170,90,23,18,3,1,1,11,25,56,705,5889,259,21,451,353,368,203,42,28,5,9,1,30,41,127,1280,1842,1,62,28,175,111,106,60,12,14,1,2,0,5,13,40,608,2150,1,89,23,194,127,120,76,11,19,2,4,1,0,0,40,640,5889,272,20,574,342,317,190,22,55,15,5,1,9,8,109,1164,0,0,22,0,0,21
2009_N-Diaye-Marie_Trois-femmes-puissantes.xml,Trois femmes puissantes    ,"N'Diaye, Marie",2009,empty,93945,0,3,0,2731,2414,30,8877,6637,5639,3224,923,1410,131,1198,61,158,22,1920,5973,25298,817,780,22,2433,1766,1446,881,217,257,18,399,31,85,9,578,2976,9394,244,37,907,630,636,341,87,95,1,154,9,8,4,186,1769,46562,1408,1159,28,4253,3424,2917,1536,483,984,61,251,7,67,11,941,4329,22085,506,475,46,2191,1447,1276,807,223,169,52,548,23,6,2,401,2852,9394,218,41,971,597,507,344,100,93,33,226,6,3,0,176,1716,0,0,0,0,0,0
1943_Genet-Jean_Notre-Dame-des-Fleurs.xml,Notre-Dame-des-Fleurs    ,"Genet, Jean",1943,empty,97737,0,0,0,1041,4302,21,8862,4659,5592,2804,910,978,210,575,71,426,138,2248,6847,25298,817,780,22,2433,1766,1446,881,217,257,18,399,31,85,9,578,2976,9773,346,27,814,396,629,312,100,72,22,61,6,53,13,202,2013,46562,1408,1159,28,4253,3424,2917,1536,483,984,61,251,7,67,11,941,4329,22085,506,475,46,2191,1447,1276,807,223,169,52,548,23,6,2,401,2852,9773,462,20,904,498,585,260,97,82,11,63,5,49,7,258,1892,0,0,0,0,0,0
2006_Vargas-Fred_Dans-les-bois-eternels.xml,Dans les bois éternels    ,"Vargas, Fred",2006,empty,124554,0,0,67,5021,8664,12,12544,7788,4866,2924,899,917,125,434,31,342,197,2980,6572,1852,93,136,10,212,142,74,29,17,11,1,11,1,10,5,41,485,12455,828,14,1151,800,550,269,99,83,12,51,6,37,13,274,2012,1382,21,87,14,137,90,66,44,10,22,0,6,1,2,1,34,438,1447,84,109,11,173,84,60,28,11,13,0,1,0,0,5,37,437,12455,846,13,1232,713,467,315,87,84,12,61,1,34,19,282,1905,0,0,35,0,0,0
1907_Segalen-Victor_Les-Immemoriaux.xml,Les Immémoriaux    ,"Segalen, Victor",1907,empty,75378,0,3,12,1079,3047,21,7886,4218,4411,2426,523,628,187,92,38,59,51,1086,4339,24,2,0,0,1,1,1,1,2,0,0,0,0,0,0,0,17,7537,304,23,755,372,499,224,38,69,18,9,0,3,3,109,1567,8584,222,438,16,869,514,474,273,71,57,22,6,6,4,1,162,1344,5604,89,229,22,580,387,308,183,49,62,15,9,1,12,3,87,1153,7537,289,25,771,509,405,261,69,85,16,9,1,13,3,118,1399,0,3,12,0,0,12
1961_Troyat-Henri_La-gloire-des-vaincus.xml,La gloire des vaincus    ,"Troyat, Henri",1960,empty,112143,0,2,18,2926,4982,15,11831,5772,4811,2139,809,1026,135,589,28,278,259,2336,6906,9269,332,334,14,1010,583,412,152,58,77,8,5,0,25,64,219,1733,11214,404,26,1241,696,475,191,72,111,8,12,0,29,70,266,1948,3526,37,166,16,344,169,171,80,19,36,6,29,3,5,1,53,999,3991,124,221,13,426,224,164,61,42,25,5,34,0,11,22,105,993,11214,575,18,1201,550,500,225,92,87,9,79,5,24,35,246,2066,0,2,0,0,0,18
1911_Marchal-Gustave_Tante-Meteore.xml,Tante Météore    ,"Marchal, Gustave",1911,empty,39811,0,0,19,23,1613,23,3408,2970,1823,1390,289,529,52,114,12,274,75,1104,3481,2828,1,117,23,215,210,135,87,22,35,0,4,0,30,7,82,713,3981,170,22,312,309,187,124,32,46,0,9,0,43,8,111,898,836,1,35,22,77,49,32,26,6,16,1,1,0,4,0,23,295,2543,5,108,22,245,201,86,87,4,49,1,11,1,20,5,60,567,3981,172,22,368,329,151,140,22,54,3,17,1,40,11,93,757,0,0,19,0,0,19
1858_Gouraud-Julie_Les-Vacances-d-Yvonne.xml,Les Vacances d'Yvonne    ,"Gouraud, Julie",1858,empty,47003,0,0,34,1573,2380,17,4661,2882,2185,1139,390,350,82,167,30,281,213,1228,3509,471,9,17,30,44,29,22,14,5,2,0,3,0,5,4,10,218,4700,158,28,461,267,234,122,44,30,6,22,4,32,18,132,1023,40,4,4,12,4,4,4,1,0,0,0,0,0,0,0,1,34,1052,27,50,16,106,68,51,26,9,4,2,15,0,5,7,32,379,4700,197,22,471,288,211,117,34,38,12,22,2,19,21,111,1073,0,0,34,0,0,29
1908_Barbusse-Henri_L-enfer.xml,L'enfer    ,"Barbusse, Henri",1907,empty,87398,0,0,17,2084,3525,20,7831,5138,4775,2614,1045,659,285,665,34,739,315,2754,5154,2247,54,97,19,156,146,118,63,33,13,1,8,1,42,8,75,591,8739,379,22,724,479,451,260,105,32,21,98,1,102,15,274,1419,4629,122,227,18,414,273,279,120,58,59,3,43,0,15,12,133,1039,1195,25,56,21,101,66,57,41,18,7,6,1,0,17,5,18,343,8739,342,24,745,449,480,274,84,94,28,56,6,70,17,251,1609,0,0,17,0,0,17
1913_Lermina-Jules_L-effrayante-aventure.xml,L'effrayante aventure    ,"Lermina, Jules",1913,empty,52034,0,3,17,1585,1369,18,4634,3046,2720,1404,342,575,63,53,13,250,213,1491,4845,1135,27,33,21,107,63,48,34,10,11,4,0,0,0,3,24,420,5203,153,32,451,323,265,146,37,50,7,6,0,21,32,159,1238,1474,44,59,20,128,75,103,38,11,12,1,1,0,0,5,45,532,4119,107,82,14,378,167,246,108,27,28,8,2,7,4,0,90,1126,5203,90,55,484,223,321,132,45,34,12,3,7,7,11,114,1332,0,3,17,0,0,17
1861_Gondrecourt-Aristide-de_Le-Pays-de-la-peur-(tome-3).xml,Le Pays de la peur (tome 3)    ,"Gondrecourt, Aristide de",1861,empty,40273,0,0,12,64,1426,26,3697,2005,2039,1196,364,345,61,70,8,225,166,816,3778,554,1,22,24,70,30,31,17,5,10,1,1,0,4,2,7,247,4027,147,26,398,191,185,121,33,38,14,3,2,11,20,76,1002,3366,1,98,33,286,133,188,101,25,31,7,5,2,7,28,56,956,3005,1,107,27,275,186,139,95,32,25,0,10,0,23,6,79,761,4027,157,24,297,188,175,112,32,29,1,8,1,16,10,93,1033,0,0,2,0,0,0
2015_Enard-Mathias_Boussole.xml,Boussole    ,"Énard, Mathias",2015,empty,134252,0,0,9,610,2949,41,9695,6848,8103,3679,942,974,133,528,42,737,443,2784,9841,11230,53,186,55,839,667,682,327,70,121,16,34,4,90,13,244,2263,13425,166,79,995,716,791,384,94,95,9,77,7,87,61,272,2608,20163,112,529,34,1324,953,1266,567,128,141,18,36,12,55,51,425,3508,16097,142,456,28,1291,851,889,412,114,78,12,58,4,119,43,316,2811,13425,390,33,1103,714,740,327,95,68,11,52,4,98,37,272,2495,0,0,9,0,0,9
1853_Sand-George_Les-maitres-sonneurs.xml,Les maîtres sonneurs,"Sand, George",1853,empty,148990,0,0,33,2277,4049,30,15696,11288,5568,6563,2277,1730,174,789,39,1901,862,3824,4412,911,10,20,45,104,63,33,30,12,9,4,0,0,10,4,24,305,14899,401,36,1516,1176,582,651,240,187,6,109,2,172,59,369,1592,5472,71,144,31,591,459,180,225,78,73,12,14,1,89,22,141,865,4511,71,138,26,455,300,173,183,52,51,12,9,2,56,33,94,852,14899,419,34,1568,1056,529,606,178,141,57,27,3,179,102,350,1695,0,0,33,0,0,0
2008_Echenoz-Jean_Courir.xml,Courir    ,"Échenoz, Jean",2008,empty,31581,0,0,20,267,1203,24,3011,2445,1642,829,266,580,48,23,3,36,15,716,3699,676,10,22,29,40,61,35,21,4,8,2,0,0,0,0,25,273,3158,113,26,279,286,161,107,28,65,9,0,0,0,1,72,833,2859,21,118,22,284,219,173,74,25,51,5,4,1,3,8,71,825,1859,17,78,22,158,129,76,41,14,32,4,0,0,2,0,46,631,3158,135,22,285,243,138,72,26,50,6,0,0,2,0,70,905,0,0,0,0,0,20
1845_Merimee-Prosper_Carmen.xml,Carmen    ,"Mérimée, Prosper",1845,empty,23144,0,0,0,68,1028,20,2552,1338,802,666,235,215,11,184,6,369,167,540,2320,676,10,22,29,40,61,35,21,4,8,2,0,0,0,0,25,273,2314,81,27,225,136,125,63,22,33,2,1,0,28,7,36,649,2859,21,118,22,284,219,173,74,25,51,5,4,1,3,8,71,825,1859,17,78,22,158,129,76,41,14,32,4,0,0,2,0,46,631,2314,123,17,307,127,59,74,16,9,0,29,1,53,12,69,485,0,0,0,0,0,0
1919_Bazin-Rene_Les-Nouveaux-Oberle.xml,Les Nouveaux Oberlé    ,"Bazin, René",1919,empty,128018,0,0,16,2390,4342,25,11525,7609,5561,3562,1030,1117,322,515,52,608,407,2840,6178,12188,267,391,26,1071,752,549,333,115,101,24,55,5,57,26,253,1789,12801,409,30,1110,781,583,355,119,109,24,57,5,57,26,265,1861,6519,155,221,23,601,387,271,184,64,46,12,41,4,24,27,143,1234,3319,108,139,17,332,193,137,91,19,17,10,8,4,14,17,85,776,12801,473,26,1250,865,511,322,104,103,33,62,5,90,61,346,1674,0,0,16,0,0,16
1912_Courteline-Georges_Les-Linottes.xml,Les Linottes    ,"Courteline, Georges",1912,empty,63193,0,0,29,2118,1864,27,5685,3546,3362,1571,500,656,47,251,31,345,127,1306,5971,5214,115,130,35,400,218,346,139,33,67,6,28,2,7,2,92,1443,6319,145,42,471,255,393,168,39,70,7,30,5,13,3,110,1668,389,7,9,43,39,19,26,14,2,6,0,1,0,1,0,4,191,1432,40,43,28,159,109,47,47,14,7,0,4,0,30,12,30,437,6319,200,30,622,486,255,172,80,52,0,29,0,99,36,176,1129,0,0,7,0,0,0
1865_ Verne-Jules_Les-Forceurs-de-blocus.xml,Les Forceurs de blocus,,1865,empty,21948,0,0,10,654,1010,17,2146,1342,983,664,149,230,23,48,4,83,51,482,2287,2228,60,105,19,179,127,123,73,16,12,5,4,0,5,0,46,657,2194,103,20,177,122,122,71,16,12,5,4,0,5,0,44,652,2172,37,77,22,183,109,100,67,14,25,4,3,1,2,7,49,587,512,13,20,23,38,27,35,11,2,2,0,1,0,0,0,10,219,2194,87,23,207,110,105,64,18,23,1,6,2,0,5,46,615,0,0,10,0,0,0
1963_Green-Julien_Partir-avant-le-jour.xml,Partir avant le jour    ,"Green, Julien",1963,empty,106766,0,0,0,737,4695,20,10724,6934,5112,3359,886,942,63,685,45,1723,474,2527,5475,2228,60,105,19,179,127,123,73,16,12,5,4,0,5,0,46,657,10676,446,22,1077,646,458,329,84,60,1,102,7,160,54,228,1542,2172,37,77,22,183,109,100,67,14,25,4,3,1,2,7,49,587,512,13,20,23,38,27,35,11,2,2,0,1,0,0,0,10,219,10676,507,20,1139,695,504,313,101,98,6,51,1,194,50,251,1614,0,0,0,0,0,0
2006_Jourde-Pierre_L-Heure-et-l-ombre.xml,L'Heure et l'ombre    ,"Jourde, Pierre",2005,empty,84008,0,0,5,774,4268,18,7917,5408,3957,1577,632,519,101,563,48,719,247,1680,5905,23401,215,1163,18,2189,1466,1148,451,175,124,26,143,9,192,86,382,2966,8400,465,17,789,507,408,148,56,25,12,37,5,63,18,136,1668,19169,168,969,18,1938,1244,876,331,144,107,10,156,19,191,51,372,2544,5472,49,256,20,528,375,272,103,37,95,12,29,0,22,1,101,1188,8400,412,19,795,561,409,168,57,103,12,75,0,45,4,167,1585,0,0,0,0,0,0
1908_Dhanys-Marcel_Marcel-Dhanys-Le-Roman-du-grand-Conde-Edition-3-(1908).xml,Marcel Dhanys. Le Roman du grand Condé - Edition 3 (1908)    ,"Dhanys, Marcel",1908,empty,44215,0,4,69,1199,1464,21,3953,2691,1806,1104,403,507,18,214,17,496,154,1207,3074,622,16,21,24,40,47,44,23,5,3,0,4,0,8,1,12,230,4421,131,32,391,266,207,128,33,34,1,17,2,70,15,103,875,726,18,29,18,78,42,23,18,4,13,0,2,0,7,2,18,242,53,4,4,18,3,2,2,0,1,0,0,0,0,0,0,1,39,4421,132,31,391,281,191,98,49,38,1,12,0,51,22,121,819,0,4,69,0,0,0
2008_Enard-Mathias_Zone.xml,Zone    ,"Énard, Mathias",2008,empty,178724,0,0,24,205,927,35,13938,8468,10303,4391,1241,1792,392,868,53,1550,565,3485,10766,2246,2,0,0,180,103,134,68,23,39,3,3,2,37,3,44,720,17872,10,1957,1392,920,1017,472,135,212,26,33,4,190,74,320,3174,7583,88,557,12,726,394,310,146,36,36,31,83,6,4,11,184,1395,5042,2,1,5040,435,235,279,109,39,53,11,54,1,90,10,109,1192,17872,7,40,1346,755,1055,370,130,150,32,133,4,209,33,367,3122,0,0,7,0,0,0
1922_Bordeaux-Henry_Le-fantome-de-la-rue-Michel-Ange.xml,Le fantôme de la rue Michel-Ange    ,"Bordeaux, Henry",1922,empty,39690,0,0,11,854,1951,18,3653,2631,1976,1129,371,306,57,256,15,281,211,879,3802,4183,61,157,26,352,212,234,131,25,44,3,37,0,7,23,89,1113,3969,138,27,333,198,229,125,25,43,2,33,0,11,16,87,1095,4044,106,203,18,338,275,220,105,41,38,4,11,0,22,16,90,999,1166,16,43,24,101,65,81,45,10,6,1,13,1,2,2,25,425,3969,209,18,416,252,199,133,41,28,8,32,3,38,21,93,927,0,0,1,0,0,0
1916_Barbusse-Henri_Le-Feu.xml,Le Feu    ,"Barbusse, Henri",1916,empty,135278,0,0,24,25,5748,22,12097,6873,6658,4379,1204,900,184,224,29,256,748,3363,7578,1347,1,50,25,101,34,112,53,11,3,5,3,0,0,0,42,468,13527,568,22,1102,604,711,424,129,93,20,8,4,25,53,324,2383,532,1,16,30,61,36,20,21,8,2,1,1,0,4,2,16,195,10269,2,395,25,888,641,517,367,117,58,50,14,1,12,70,318,1706,13527,552,23,1230,839,650,470,141,73,56,17,5,15,113,409,2052,0,0,24,0,0,0
2002_Rolin-Olivier_Tigre-en-papier.xml,Tigre en papier    ,"Rolin, Olivier",2002,empty,94409,0,0,6,104,3094,28,6667,5866,4967,2194,743,802,146,169,35,334,239,2497,8390,14174,15,425,31,997,859,853,328,89,103,26,15,15,21,22,340,2790,9440,291,31,646,559,556,204,62,57,12,11,13,13,7,231,2097,16578,16,566,27,1168,948,928,361,133,128,14,40,9,49,54,423,2916,12618,19,467,25,977,798,607,265,88,109,5,21,3,67,38,349,2347,9440,358,25,741,581,441,186,67,75,3,15,3,50,24,259,1914,0,0,6,0,0,6
1889_Lemonnier-Camille_Ceux-de-la-glebe.xml,Ceux de la glèbe    ,"Lemonnier, Camille",1889,empty,46666,0,7,0,548,1303,33,3979,2268,2270,1385,387,492,231,353,16,19,15,729,4889,4458,59,98,39,365,180,194,202,42,56,15,55,2,6,3,80,938,4666,101,45,378,188,202,205,43,61,15,55,2,6,3,82,977,8438,88,265,30,742,425,314,236,64,68,55,63,5,2,5,143,1546,2745,59,90,23,232,125,134,93,29,11,2,15,0,2,4,57,769,4666,158,28,416,244,237,145,47,30,12,20,0,7,5,95,1113,0,7,0,0,7,0
1881_Valles-Jules_Le-Bachelier.xml,Le Bachelier    ,"Vallès, Jules",1881,empty,119255,0,0,33,4553,4410,16,11334,7038,4322,3353,1302,1039,129,161,13,1490,427,3220,5957,2506,110,99,19,226,91,97,67,23,21,1,5,0,31,0,63,650,11925,466,24,1128,566,399,354,128,102,7,14,0,158,21,331,1694,3605,152,103,16,331,251,120,118,38,35,6,2,0,40,19,78,826,3072,123,96,17,297,143,104,89,37,25,2,9,0,35,12,110,732,11925,456,25,1137,620,468,365,141,80,16,22,4,121,88,353,1773,0,0,33,0,0,33
2012_Chandernagor-Françoise_Les-Dames-de-Rome.xml,Les Dames de Rome    ,"Chandernagor, Françoise",2012,empty,125372,0,0,66,1456,4263,23,10791,7662,6755,3018,1084,1164,223,1089,67,270,161,2424,7995,2927,32,107,21,246,193,131,75,29,17,30,20,1,2,0,49,862,12537,480,25,1058,729,648,279,97,137,48,114,3,12,4,238,2359,1865,22,49,25,159,114,95,51,9,13,2,14,2,2,3,28,689,2377,28,79,20,206,143,116,56,13,21,1,25,0,10,6,50,711,12537,333,36,808,765,765,372,83,82,14,34,10,19,39,266,2322,0,0,66,0,0,54
1876_Sarcey-Francisque_Etienne-Moret.xml,Étienne Moret    ,"Sarcey, Francisque",2013,empty,49030,0,0,4,65,1936,24,4724,2912,2499,1437,446,761,59,169,26,188,182,1331,4140,17656,1,687,24,1656,1083,953,542,129,269,26,62,8,71,129,505,2455,4903,187,24,489,274,263,140,47,84,3,6,2,35,24,115,1105,17266,1,688,24,1696,982,862,532,203,294,9,59,8,78,30,420,2295,2126,62,98,17,232,116,96,52,20,42,0,10,1,8,8,61,578,4903,208,22,516,281,237,148,51,92,1,16,1,31,11,121,1033,0,0,4,0,0,3
2015_Germain-Sylvie_a-la-table-des-hommes.xml,À la table des hommes    ,"Germain, Sylvie",2015,empty,60809,0,4,40,235,2004,28,5366,3119,3254,1957,397,1030,176,360,40,9,7,1141,6309,1815,11,75,23,168,94,95,46,7,16,2,23,0,0,0,33,608,6080,242,24,573,333,300,172,36,83,39,59,0,0,0,118,1442,1810,6,52,35,157,105,98,70,9,47,3,1,4,0,0,31,614,1046,3,36,27,114,49,39,41,4,18,3,0,5,0,0,19,395,6080,196,29,522,322,298,193,34,90,21,20,8,4,1,127,1531,0,0,40,0,0,0
1855_Reybaud-Louis_La-vie-de-l-employe.xml,La vie de l'employé    ,"Reybaud, Louis",1855,empty,200713,0,0,45,3193,9212,19,20621,12090,8635,5095,1696,1567,167,1105,61,1869,707,4873,7366,4169,46,157,24,376,221,202,128,40,39,0,7,3,32,25,93,1083,20071,883,21,1902,1075,926,537,156,175,7,88,5,121,67,457,2924,4776,60,208,19,499,288,230,126,60,28,2,39,3,51,10,123,995,4710,109,240,17,517,243,154,130,39,36,6,29,0,48,12,131,978,20071,936,20,2134,1197,823,536,161,186,13,113,4,211,54,540,2405,0,0,45,0,0,45
2008_Ernaux-Annie_Les-annees.xml,Les années    ,"Ernaux, Annie",2008,empty,69620,0,0,0,1014,2183,26,5359,3083,3631,2015,463,217,172,381,64,39,262,1296,7397,4169,46,157,24,376,221,202,128,40,39,0,7,3,32,25,93,1083,6962,141,48,493,274,360,202,37,19,19,25,5,8,16,121,1755,4776,60,208,19,499,288,230,126,60,28,2,39,3,51,10,123,995,4710,109,240,17,517,243,154,130,39,36,6,29,0,48,12,131,978,6962,190,35,526,332,345,208,54,18,10,65,5,4,18,117,1695,0,0,0,0,0,0
1857_About-Edmond_Le-Roi-des-montagnes.xml,Le Roi des montagnes    ,"About, Edmond",1857,empty,76039,0,0,10,1326,3453,19,7380,4232,3282,2211,666,566,99,183,28,828,406,1801,5365,1544,32,61,20,148,82,88,40,17,17,0,0,0,30,6,30,524,7603,306,23,674,406,368,221,63,109,8,4,1,74,26,150,1626,13141,145,558,20,1316,763,510,352,126,102,15,7,7,195,22,316,2066,28,4,1,19,1,3,2,0,0,0,0,0,0,0,0,2,22,7603,373,19,762,373,274,209,56,41,11,30,1,98,36,174,1419,0,0,10,0,0,10
1850_Dumas-Alexandre_Le-Vicomte-de-Bragelonne.xml,Le Vicomte de Bragelonne,"Dumas, Alexandre Père",1848,empty,789825,0,0,268,33064,34022,16,80532,48687,30236,21792,7196,7358,631,1858,200,6516,1822,18516,11134,3560,68,96,31,341,164,199,85,45,16,6,14,2,14,7,69,830,78982,2841,26,7557,4646,3256,2340,754,821,92,117,23,601,239,1728,4750,3255,106,117,22,306,144,107,93,29,32,4,11,1,17,3,76,700,2474,66,87,21,241,101,98,61,15,27,2,2,1,4,3,45,686,78982,3258,23,8506,4284,3106,2108,683,724,125,83,23,471,280,1622,4502,0,0,268,0,0,268
1931_Saint-Exupery-Antoine-de_Vol-de-nuit.xml,Vol de nuit    ,"Saint-Exupéry, Antoine de",1931,empty,23169,0,0,23,703,1228,16,2377,1428,1078,641,255,263,30,46,10,50,41,406,2465,1499,26,60,24,158,71,75,46,19,20,3,2,2,0,1,21,466,2316,91,24,227,140,131,69,21,21,1,3,2,9,13,43,688,1026,31,63,13,115,54,38,28,14,16,1,2,0,1,0,20,373,237,10,17,12,25,9,11,6,1,3,0,0,0,0,0,3,113,2316,135,16,236,141,107,72,22,26,4,0,0,1,0,35,634,0,0,6,0,0,0
1919_Colette_Mitsou.xml,Mitsou    ,Colette,1919,empty,28597,0,0,4,685,1199,19,2449,2159,1579,804,282,195,24,156,11,311,49,703,2986,3899,122,204,15,285,265,248,105,27,18,8,12,0,24,5,91,842,2859,153,17,219,194,190,78,20,15,5,12,0,16,4,62,701,3789,112,172,17,277,293,176,93,40,16,0,16,2,30,4,97,825,18939,368,734,21,1729,1438,1063,560,199,157,14,120,9,239,40,462,2303,2859,94,29,306,248,137,86,41,19,1,9,2,57,5,76,628,0,0,0,0,0,0
