ref,title,author,date,canon_degree,word_count,book_count,part_count,chapter_count,paragraph_count,sentence_count,verb_count,titled_book_count,titled_part_count,titled_chapter_count
1874_Barbey-d-Aurevilly-Jules_A-un-Diner-d-Athees.xml,A un Diner d'Athées    ,"Barbey d'Aurevilly, Jules",1874,empty,26584,0,0,1,81,758,1977,0,0,1
1884_Chavette-Eugene_Le-saucisson-a-pattes-I-Fil-a-beurre.xml,Le saucisson à pattes I. Fil-à-beurre    ,"Chavette, Eugène",1884,empty,89487,0,1,16,3363,3779,9525,0,1,2
1878_Feval-Paul-(pere)_Contes-de-Bretagne.xml,Contes de Bretagne    ,"Féval, Paul (père)",1878,empty,60577,0,3,14,1860,2758,6396,0,3,14
1921_Leroux-Gaston_Les-cages-flottantes.xml,Les cages flottantes    ,"Leroux, Gaston",1921,empty,88388,0,0,14,1990,2956,8549,0,0,14
2013_Begaudeau-François_Le-moindre-mal.xml,Le moindre mal    ,Bégaudeau François,2013,empty,19770,0,0,3,179,1197,1849,0,0,0
1994_Sarraute-Nathalie_Ici.xml,Ici    ,"Sarraute, Nathalie",1994,empty,34146,0,0,2,2918,2314,3383,0,0,0
2013_Witt-Henriette-de_Scenes-historiques-(1ere-serie).xml,Scènes historiques (1ère série)    ,"Witt, Henriette de",2013,empty,114539,0,0,53,54,3281,12711,0,0,14
1950_Simenon-Georges_Maigret-et-la-grande-perche.xml,Maigret et la grande perche    ,"Simenon, Georges",1950,empty,46446,0,0,9,2509,2851,4568,0,0,9
1897_Loti-Pierre_Figures-et-choses-qui-passaient.xml,Figures et choses qui passaient    ,"Loti, Pierre",1897,empty,50547,0,0,18,903,1349,3822,0,0,18
1870_Zola-Emile_La-fortune-des-Rougon.xml,La fortune des Rougon,"Zola, Jules",1870,empty,142255,0,0,8,1675,6157,14952,0,0,0
1878_Stapleaux-Leopold_Leopold-Stapleaux-Le-Roman-d-un-pere-(1878).xml,Léopold Stapleaux. Le Roman d'un père (1878)    ,"Stapleaux, Léopold",1878,empty,64451,0,0,16,2724,2637,6710,0,0,16
1847_Dash-comtesse-de_Keepsake-des-jeunes-personnes.xml,"""Keepsake"" des jeunes personnes    ","Dash, comtesse de",1847,empty,101722,0,0,14,1474,3719,10396,0,0,14
1855_Dumas-Alexandre-Pere_Un-cadet-de-famille.xml,Un cadet de famille    ,"Dumas, Alexandre Père",1855,empty,218116,0,0,127,3803,6552,19755,0,0,127
1988_Djian-Philippe_Echine.xml,Echine    ,"Djian, Philippe",1988,empty,29778,0,0,0,346,952,3131,0,0,0
2013_Gavalda-Anna_Billie.xml,Billie    ,"Gavalda, Anna",2013,empty,48377,0,0,0,87,1521,4017,0,0,0
1896_Gourmont-Remy-de_Le-Pelerin-du-silence.xml,Le Pèlerin du silence    ,"Gourmont, Remy de",1896,empty,11519,0,0,26,393,299,768,0,0,19
1828_Merimee-Prosper_Mateo-Falcone.xml,Mateo Falcone    ,"Mérimée, Prosper",1828,empty,5325,0,0,1,22,225,569,0,0,1
1869_Goncourt-Edmond-et-Jules-de_Madame-Gervaisais.xml,Madame Gervaisais    ,"Goncourt, Edmond de",1869,empty,69559,0,0,111,1011,1347,5323,0,0,111
2006_Volodine-Antoine_Nos-animaux-preferes.xml,Nos animaux préférés    ,"Volodine, Antoine",2005,empty,28767,0,0,27,27,1100,2616,0,0,27
1880_Greville-Henry_Le-moulin-Frappier.xml,Le moulin Frappier    ,"Gréville, Henry",1880,empty,118083,0,2,57,3281,4157,12765,0,2,57
1930_Colette_Sido.xml,Sido    ,Colette,1930,empty,21882,0,0,3,549,669,1964,0,0,2
1958_San-Antonio_Prenez-en-de-la-graine.xml,Prenez en de la graine    ,San-Antonio,1958,empty,41628,0,0,1,1904,1737,4113,0,0,1
2013_Mere-Elisabeth-Brossin-de_Le-Parc-aux-Cerfs-ou-Histoire-secrete-des-jeunes-demoiselles-qui-y-ont-ete-renfermees-publiee-par-M-de-Faverolle-(tome-2).xml,"Le Parc aux Cerfs ou Histoire secrète des jeunes demoiselles qui y ont été renfermées, publiée par M. de Faverolle (tome 2)    ","Méré, Élisabeth Brossin de",2013,empty,37014,0,0,8,19,1278,3996,0,0,8
2013_Custine-Astolphe-de_Aloys-ou-le-Religieux-du-mont-Saint-Bernard.xml,"Aloys, ou le Religieux du mont Saint-Bernard    ","Custine, Astolphe de",2013,empty,18040,0,0,3,38,482,1859,0,0,3
2016_Laurens-Camille_Celle-que-vous-croyez.xml,Celle que vous croyez    ,"Laurens, Camille",2016,empty,54740,0,2,5,10,2275,4936,0,2,5
2013_Adam-Juliette_Jean-et-Pascal.xml,Jean et Pascal    ,"Adam, Juliette",2013,empty,55291,0,0,43,43,2499,5307,0,0,43
1839_Stendhal_La-Duchesse-de-Palliano.xml,La Duchesse de Palliano    ,Stendhal,1839,empty,10064,0,0,3,149,292,903,0,0,3
2013_Bergounioux-Pierre_geologies.xml,géologies    ,"Bergounioux, Pierre",2013,empty,9093,0,0,1,51,326,650,0,0,1
2003_Jouet-Jacques_Mon-bel-autocar.xml,Mon bel autocar    ,"Jouet, Jacques",2003,empty,40039,0,0,7,825,1948,3579,0,0,7
2011_Bauchau-Henry_L-Enfant-rieur.xml,L'Enfant rieur    ,"Bauchau, Henry",2011,empty,95914,0,4,16,940,4478,9232,0,4,16
2013_Brehat-Alfred-de_Le-bal-de-l-Opera.xml,Le bal de l'Opéra    ,"Bréhat, Alfred de",2013,empty,48015,0,0,11,1216,2713,5453,0,0,3
1862_Segur-comtesse-de_La-soeur-de-Gribouille.xml,La soeur de Gribouille    ,"Ségur, comtesse de",1862,empty,36680,0,0,30,891,1719,4527,0,0,29
1833_Karr-Alphonse_Une-heure-trop-tard.xml,Une heure trop tard    ,"Karr, Alphonse",1833,empty,95667,0,2,114,2709,2994,9772,0,2,85
2007_Adam-Olivier_A-l-abri-de-rien.xml,A l'abri de rien    ,"Adam, Olivier",2007,empty,58977,0,2,14,537,2929,5020,0,2,14
1831_Signol-Alphonse-Macaire-Stanislas_Le-Chiffonnier-par-Alphonse-Signol-et-Stanislas-Macaire-Tome-2-(1831).xml,"Le Chiffonnier, par Alphonse Signol et Stanislas Macaire - Tome 2 (1831)    ","Signol, Alphonse ; Macaire, Stanislas",1831,empty,29338,0,0,6,751,1909,2930,0,0,6
1880_Greville-Henry_Cite-Menard.xml,Cité Ménard    ,"Gréville, Henry",1880,empty,91321,0,0,36,2062,2653,9510,0,0,36
1869_Ponson-du-Terrail-Pierre-Alexis-de_Les-Heros-de-la-vie-privee-Jeanne.xml,Les Héros de la vie privée. Jeanne    ,"Ponson du Terrail, Pierre Alexis de",2013,empty,66714,0,0,41,1655,3504,6705,0,0,38
1882_Greville-Henry_Madame-de-Dreux.xml,Madame de Dreux    ,"Gréville, Henry",1882,empty,66905,0,0,24,1540,2254,6810,0,0,24
1928_Crevel-Rene_Etes-vous-fous-.xml,Etes-vous fous ?    ,"Crevel, René",1928,empty,41210,0,0,7,644,1237,3220,0,0,4
1876_Huysmans-Joris-Karl_Marthe-et-autres-nouvelles.xml,"Marthe, et autres nouvelles    ","Huysmans, Joris Karl",1876,empty,61603,0,4,17,862,1655,6368,0,4,17
1955_San-Antonio_a-tu-et-a-toi.xml,À tu et à toi    ,San-Antonio,1955,empty,41676,0,0,1,1992,1644,4370,0,0,1
2013_Brehat-Alfred-de_L-hotel-du-dragon-Souvenirs-de-voyages.xml,L'hôtel du dragon ; Souvenirs de voyages    ,"Bréhat, Alfred de",2013,empty,40909,0,0,14,15,1870,4065,0,0,7
2011_Gaude-Laurent_Les-Oliviers-du-Negus.xml,Les Oliviers du Négus    ,"Gaudé, Laurent",2011,empty,35854,0,0,4,346,2128,3610,0,0,4
1921_Leblanc-Maurice_Les-dents-du-tigre.xml,Les dents du tigre    ,"Leblanc, Maurice",1921,empty,147281,0,2,20,4550,6608,13667,0,2,20
1944_Simenon-Georges_Mademoiselle-Berthe-et-son-amant.xml,Mademoiselle Berthe et son amant    ,"Simenon, Georges",1944,empty,13184,0,0,4,588,429,1360,0,0,4
1898_Huysmans-Joris-Karl_La-Cathedrale.xml,La Cathédrale    ,"Huysmans, Joris Karl",1898,empty,149609,0,0,16,2172,2961,11516,0,0,16
1775_Restif-de-la-Bretonne-Nicolas-Edme_La-Paysanne-pervertie-(ou-Les-Dangers-de-la-ville).xml,La Paysanne pervertie (ou Les Dangers de la ville)    ,"Restif de la Bretonne, Nicolas-Edme",1775,empty,227017,0,0,175,1938,6587,20399,0,0,175
1876_Erckmann-Chatrian_L-ami-Fritz.xml,L'ami Fritz    ,"Erckmann, Émile",1875,empty,75558,0,0,18,2044,2138,7722,0,0,18
1935_Gide-Andre_Les-nouvelles-nourritures-terrestres.xml,Les nouvelles nourritures terrestres    ,"Gide, André",1935,empty,17852,4,0,9,461,567,1848,4,0,0
1883_Zola-Emile_Au-bonheur-des-dames.xml,Au bonheur des dames,"Zola, Jules",1883,empty,182908,0,0,14,2987,6910,18884,0,0,0
1947_Simenon-Georges_Maigret-et-son-mort.xml,Maigret et son mort    ,"Simenon, Georges",1947,empty,61421,0,0,10,2506,4161,5620,0,0,10
2008_Bauchau-Henry_Le-Boulevard-peripherique.xml,Le Boulevard périphérique    ,"Bauchau, Henry",2008,empty,84498,0,0,26,778,3951,7891,0,0,26
1922_Colette_La-maison-de-Claudine.xml,La maison de Claudine    ,Colette,1922,empty,36196,0,0,1,630,1036,3158,0,0,1
1911_Leblanc-Maurice_La-frontiere.xml,La frontière    ,"Leblanc, Maurice",1911,empty,64361,0,3,20,2423,2873,6593,0,3,20
1923_Leblanc-Maurice_Les-Huit-Coups-de-l-horloge.xml,Les Huit Coups de l'horloge    ,"Leblanc, Maurice",1923,empty,73724,0,0,8,2429,3592,7247,0,0,8
1870_Feval-Paul-(pere)_Le-dernier-vivant.xml,Le dernier vivant    ,"Féval, Paul (père)",1870,empty,194098,0,2,49,7175,9895,17669,0,2,49
2001_Bergounioux-Pierre_B-17-G.xml,B-17 G    ,"Bergounioux, Pierre",2001,empty,16840,0,0,3,71,569,1240,0,0,3
1896_Loti-Pierre_Jerusalem.xml,Jérusalem    ,"Loti, Pierre",1895,empty,47122,0,0,23,522,959,3016,0,0,23
1980_Siniac-Pierre_Reflets-changeants-sur-mare-de-sang.xml,Reflets changeants sur mare de sang    ,"Siniac, Pierre",1980,empty,58595,0,0,0,1104,2812,5227,0,0,0
1869_Ponson-du-Terrail-Pierre-Alexis-de_Les-Heros-de-la-vie-privee-L-Orgue-de-Barbarie.xml,Les Héros de la vie privée. L'Orgue de Barbarie    ,"Ponson du Terrail, Pierre Alexis de",2013,empty,78629,0,0,64,64,3744,7724,0,0,64
1899_Allais-Alphonse_Pour-cause-de-fin-de-bail.xml,Pour cause de fin de bail    ,"Allais, Alphonse",1899,empty,35495,0,0,54,1648,1824,2838,0,0,54
1891_Daudet-Alphonse_Rose-et-Ninette-et-autres-histoires.xml,Rose et Ninette et autres histoires    ,"Daudet, Alphonse",1891,empty,49168,0,3,14,918,1216,4338,0,3,14
1899_Noir-Louis_En-route-vers-le-Pole-Au-pays-des-bœufs-musques.xml,En route vers le Pôle. Au pays des bœufs musqués    ,"Noir, Louis",1899,empty,19738,0,2,25,1416,1176,1723,0,2,25
1843_Sand-George_La-Comtesse-de-Rudolstadt.xml,La Comtesse de Rudolstadt,,,empty,242371,0,0,42,2776,7899,22790,0,0,21
1846_Sand-George_Lucrezia-Floriani.xml,Lucrezia Floriani,,1846,empty,98870,0,0,32,1242,3102,9442,0,0,32
1996_Rouaud-Jean_le-monde-a-peu-pres.xml,le monde à peu près    ,"Rouaud, Jean",1996,empty,66791,0,0,4,311,1442,5864,0,0,0
2015_Begaudeau-François_La-politesse.xml,La politesse    ,"Bégaudeau, François",2014,empty,74156,0,3,61,2846,5513,6870,0,0,1
1857_Sue-Eugene_Les-Mysteres-du-peuple-Tome-XV.xml,Les Mystères du peuple - Tome XV    ,"Sue, Eugène",1857,empty,134505,0,0,1,3064,4455,10214,0,0,1
1859_Dumas-Alexandre_Les-Louves-de-Machecoul.xml,Les Louves de Machecoul,,1859,empty,320231,0,0,90,10217,9674,32893,0,0,90
1910_Galopin-Arnould_La-tenebreuse-affaire-de-Green-Park.xml,La ténébreuse affaire de Green-Park    ,"Galopin, Arnould",1910,empty,40091,0,1,14,1771,1398,3921,0,1,14
1853_Dumas-Alexandre-Pere_Les-Mohicans-de-Paris-3.xml,Les Mohicans de Paris 3    ,"Dumas, Alexandre Père",1853,empty,162767,0,1,52,5614,4856,15250,0,1,52
1958_Simenon-Georges_Une-confidence-de-Maigret.xml,Une confidence de Maigret    ,"Simenon, Georges",1958,empty,42872,0,0,8,1973,1624,3795,0,0,8
1874_Barbey-d-Aurevilly-Jules_Le-Rideau-Cramoisi.xml,Le Rideau Cramoisi    ,"Barbey d'Aurevilly, Jules",1874,empty,22978,0,0,1,71,583,1872,0,0,1
1948_Vian-Boris_Et-on-tuera-tous-les-affreux.xml,Et on tuera tous les affreux    ,"Vian, Boris",1948,empty,54645,0,0,29,1697,3242,6042,0,0,29
1876_Greville-Henry_La-princesse-Ogherof.xml,La princesse Oghérof    ,"Gréville, Henry",1876,empty,80201,0,0,38,2265,3014,8574,0,0,38
2013_Halt-Marie-Robert_Histoire-d-un-petit-homme.xml,Histoire d'un petit homme    ,"Halt, Marie Robert",2013,empty,68604,0,0,37,2525,2652,6713,0,0,37
2013_Thurner-Georges_Mademoiselle-Flammette..xml,Mademoiselle Flammette.    ,"Thurner, Georges",2013,empty,69460,0,2,26,70,4536,7945,0,2,26
1892_Zola-Emile_La-debacle.xml,La débâcle,"Zola, Jules",1892,empty,234414,0,0,27,3217,7444,22377,0,0,0
1891_Tinseau-Leon-de_Plus-fort-que-la-haine.xml,Plus fort que la haine    ,"Tinseau, Léon de",1891,empty,60020,0,0,17,1000,2240,5662,0,0,3
2002_Tournier-Michel_Journal-Extime.xml,Journal Extime    ,"Tournier, Michel",2002,empty,45696,0,0,12,620,2444,3757,0,0,11
1875_Sand-George_Marianne.xml,Marianne,,,empty,27345,0,0,23,628,1071,2816,0,0,6
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.xml,L'Omnibus du diable    ,"Boisgobey, Fortuné du",1876,empty,111352,0,0,15,50,5041,11562,0,0,3
1921_Barres-Maurice_Un-jardin-sur-l-Oronte.xml,Un jardin sur l'Oronte    ,"Barrès, Maurice",1921,empty,31651,0,0,17,522,1153,3179,0,0,17
1947_Simenon-Georges_La-pipe-de-Maigret.xml,La pipe de Maigret    ,"Simenon, Georges",1946,empty,54686,2,0,12,2094,2929,5159,2,0,12
1932_Mauriac-François_Le-Noeud-de-viperes.xml,Le Noeud de vipères    ,"Mauriac, François",1932,empty,66399,0,2,20,847,2846,6724,0,2,4
2002_Oster-Christian_Dans-le-train.xml,Dans le train    ,"Oster, Christian",2002,empty,40529,0,0,13,509,2024,3864,0,0,13
1954_Simonin-Albert_Le-cave-se-rebiffe.xml,Le cave se rebiffe    ,"Simonin, Albert",1954,empty,65330,0,0,1,1812,2269,6369,0,0,1
1880_Marechal-Marie_Un-mariage-a-l-etranger-par-Mlle-Marie-Marechal-(1880).xml,"Un mariage à l'étranger, par Mlle Marie Maréchal (1880)    ","Maréchal, Marie",1880,empty,100086,0,0,46,2535,3640,8981,0,0,35
1901_Louÿs-Pierre_Les-aventures-du-roi-Pausole.xml,Les aventures du roi Pausole    ,"Louÿs, Pierre",1901,empty,60529,4,0,40,1936,3270,5891,4,0,40
1883_Montagne-Edouard_Le-Batard-de-Ravaillac-par-Edouard-Montagne-(1883).xml,"Le Bâtard de Ravaillac, par Édouard Montagne (1883)    ","Montagne, Édouard",1883,empty,138128,0,5,47,2988,5353,13180,0,5,47
2013_Maricourt-Rene-Du-Mesnil_Un-coin-de-la-vieille-Picardie-ou-les-Arquebusiers-de-Senlis.xml,"Un coin de la vieille Picardie, ou les Arquebusiers de Senlis    ","Maricourt, René Du Mesnil",2013,empty,21304,0,0,5,15,485,1844,0,0,5
1883_Pradel-Georges_Georges-Pradel-L-Oeillet-bleu-Le-Gant-de-Suede-(1883).xml,Georges Pradel. L'Oeillet bleu. - Le Gant de Suède (1883)    ,"Pradel, Georges",1883,empty,80567,0,0,23,1712,3492,7895,0,0,23
1912_Rolland-Romain_Jean-Christophe-Tome-X-La-nouvelle-journee.xml,Jean-Christophe - Tome X - La nouvelle journée    ,"Rolland, Romain",1912,empty,68673,0,4,2,986,3181,6626,0,4,2
1988_Echenoz-Jean_L-Occupation-des-sols.xml,L'Occupation des sols    ,"Échenoz, Jean",1988,empty,2142,0,0,2,23,82,192,0,0,2
1998_Houellebecq-Michel_Les-particules-elementaires.xml,Les particules élémentaires    ,"Houellebecq, Michel",1997,empty,106830,0,2,46,706,4579,8927,0,2,2
1935_Very-Pierre_Les-disparus-de-Saint-Agil.xml,Les disparus de Saint-Agil    ,"Véry, Pierre",1935,empty,68682,0,0,16,2583,3544,6302,0,0,16
1878_Lemay-Pamphile_Picounoc-le-maudit.xml,Picounoc le maudit    ,"Lemay, Pamphile",1878,empty,121947,0,2,98,3568,6916,12763,0,2,62
1932_Kessel-Joseph_Fortune-Carree.xml,Fortune Carrée    ,"Kessel, Joseph",1932,empty,110094,0,0,31,2670,6314,10720,0,0,31
1952_San-Antonio_Des-dragees-sans-bapteme.xml,Des dragées sans baptème    ,San-Antonio,1952,empty,45942,0,0,1,2274,1188,4956,0,0,1
2015_Angot-Christine_Un-amour-impossible.xml,Un amour impossible    ,"Angot, Christine",2015,empty,55885,0,0,9,1894,4541,4695,0,0,9
1993_Bergounioux-Pierre_Le-Grand-Sylvain.xml,Le Grand Sylvain    ,"Bergounioux, Pierre",1993,empty,14481,0,0,1,104,542,1164,0,0,1
1890_Loti-Pierre_Au-Maroc.xml,Au Maroc    ,"Loti, Pierre",1890,empty,78622,0,0,38,983,2051,5164,0,0,38
1904_Lesueur-Daniel_Madame-de-Ferneuse.xml,Madame de Ferneuse    ,"Lesueur, Daniel",1904,empty,107596,0,0,21,115,5973,10289,0,0,5
2013_Woillez-Catherine_Leontine-et-Marie-ou-les-Deux-educations.xml,"Léontine et Marie, ou les Deux éducations    ","Woillez, Catherine",2013,empty,56701,0,0,13,16,1420,5712,0,0,13
1865_Ponson-du-Terrail-Pierre-Alexis-de_Le-Castel-du-Diable.xml,Le Castel du Diable    ,"Ponson du Terrail, Pierre Alexis de",2013,empty,70908,0,0,18,2307,2813,7280,0,0,15
1871_Feval-Paul-(pere)_Le-dernier-vivant-I.xml,Le dernier vivant I    ,"Féval, Paul (père)",1871,empty,109714,0,1,20,4190,5599,9758,0,1,20
2013_L-Epine-Ernest_Voyage-autour-du-grand-monde.xml,Voyage autour du grand monde    ,"L'Épine, Ernest",2013,empty,82405,0,2,88,2450,7335,7137,0,2,51
1900_Eekhoud-Georges_La-faneuse-d-amour.xml,La faneuse d'amour    ,"Eekhoud, Georges",1900,empty,51449,0,0,34,794,1725,4723,0,0,34
1934_Aragon-Louis_Les-Cloches-de-Bale.xml,Les Cloches de Bâle    ,"Aragon, Louis",1934,empty,131715,0,3,50,1637,6179,10595,0,3,8
1992_Echenoz-Jean_Nous-trois.xml,Nous trois    ,"Échenoz, Jean",1992,empty,50397,0,0,32,561,2132,4661,0,0,32
1990_Daeninckx-Didier_Le-facteur-fatal.xml,Le facteur fatal    ,"Daeninckx, Didier",1990,empty,58257,0,0,21,1246,2143,5808,0,0,21
2013_Robert-Adrien_Le-combat-de-l-honneur.xml,Le combat de l'honneur    ,"Robert, Adrien",2013,empty,65210,0,0,22,1890,2427,6666,0,0,22
1912_Boylesve-Rene_Madeleine-jeune-femme.xml,Madeleine jeune femme    ,"Boylesve, René",1912,empty,111276,0,0,25,1224,3667,9674,0,0,7
1892_Bazin-Rene_La-Sarcelle-Bleue.xml,La Sarcelle Bleue    ,"Bazin, René",1892,empty,47544,0,0,12,1075,2151,4653,0,0,1
1897_Gyp_Gyp-Totote-roman-inedit-orne-de-cent-illustrations-obtenues-par-la-photographie-d-apres-nature-dont-dix-planches-hors-texte-(1897).xml,"Gyp. Totote, roman inédit, orné de cent illustrations obtenues par la photographie d'après nature, dont dix planches hors texte (1897)    ",Gyp,1897,empty,52524,0,0,16,2334,5301,5442,0,0,16
1943_Barjavel-Rene_Le-voyageur-imprudent.xml,Le voyageur imprudent    ,"Barjavel, René",1943,empty,68724,0,3,0,1155,4021,7252,0,3,0
1833_Sand-George_Lelia.xml,Lélia,,1833,empty,122744,0,0,51,1393,3663,11915,0,0,50
1881_Racot-Adolphe_Le-Plan-d-Helene-par-Adolphe-Racot-(1881).xml,"Le Plan d'Hélène, par Adolphe Racot (1881)    ","Racot, Adolphe",1881,empty,90883,0,0,35,2724,4269,9052,0,0,35
1848_Dumas-Alexandre-Pere_Les-mille-et-un-fantomes..xml,Les mille et un fantômes.    ,"Dumas, Alexandre Père",1848,empty,63157,0,0,15,2148,2544,6482,0,0,15
1993_Germain-Sylvie_Immensites.xml,Immensités    ,"Germain, Sylvie",1993,empty,55220,0,0,27,661,2325,4613,0,0,0
1854_Karr-Alphonse_Histoire-d-un-pion.xml,Histoire d'un pion    ,"Karr, Alphonse",1854,empty,17625,0,0,6,158,856,1628,0,0,6
1883_Guy-de-Maupassant_Clair-de-lune.xml,Clair de lune,"Maupassant, Guy de",1883,empty,39088,0,0,0,1084,1682,4316,0,0,0
1934_Dabit-Eugene_Un-mort-tout-neuf.xml,Un mort tout neuf    ,"Dabit, Eugène",1934,empty,49153,0,0,4,1353,2828,4908,0,0,4
2011_Angot-Christine_Une-semaine-de-vacances.xml,Une semaine de vacances    ,"Angot, Christine",2011,empty,28505,0,0,2,18,1564,2893,0,0,2
1885_Verlaine-Paul_Louise-Leclercq.xml,Louise Leclercq    ,"Verlaine, Paul",1885,empty,19901,0,4,6,389,593,1465,0,4,6
1974_San-Antonio_La-vie-privee-de-Walter-Klozett.xml,La vie privée de Walter Klozett    ,San-Antonio,1974,empty,66953,0,0,1,2147,3306,5923,0,0,1
1845_Sue-Eugene_Paula-Monti-ou-L-Hotel-Lambert-Tome-I.xml,Paula Monti ou L'Hôtel Lambert. Tome I    ,"Sue, Eugène",1845,empty,58170,0,0,64,1688,3345,4966,0,0,63
1851_Souvestre-Emile_Les-derniers-paysans-Tome-2.xml,Les derniers paysans - Tome 2    ,"Souvestre, Émile",1851,empty,37352,0,0,17,825,1360,4283,0,0,15
2015_Quignard-Pascal_Mourir-de-penser.xml,Mourir de penser    ,"Quignard, Pascal",2015,empty,53636,0,0,36,36,2498,4326,0,0,36
2013_Saintine-X-B._Metamorphoses-de-la-femme.xml,Métamorphoses de la femme    ,"Saintine, X.-B.",2013,empty,107282,0,0,37,2322,3640,10004,0,0,37
1841_Sand-George_Un-hiver-a-Majorque.xml,Un hiver à Majorque,,1841,empty,62940,0,0,22,700,1617,4626,0,0,22
1936_Giono-Jean_Les-vraies-richesses.xml,Les vraies richesses    ,"Giono, Jean",1936,empty,94158,0,0,9,1046,4631,7828,0,0,3
2013_Mille-Pierre_Louise-et-Barnavaux.xml,Louise et Barnavaux    ,"Mille, Pierre",2013,empty,56587,0,2,19,898,2357,5073,0,2,19
1859_Dumas-Alexandre-Pere_Jacquot-sans-Oreilles.xml,Jacquot sans Oreilles    ,"Dumas, Alexandre Père",1859,empty,33789,0,0,10,811,1045,3198,0,0,10
1860_Segur-comtesse-de_Les-Memoires-d-un-ane.xml,Les Mémoires d'un âne    ,"Ségur, comtesse de",1860,empty,62931,0,0,28,262,2584,7520,0,0,28
1887_Guy-de-Maupassant_Mont-Oriol.xml,Mont-Oriol,"Maupassant, Guy de",1887,empty,96259,0,2,14,2872,3551,9998,0,0,0
2013_Feval-Paul-(pere)_Madame-Gil-Blas-souvenirs-et-aventures-d-une-femme-de-notre-temps-(Volume-8).xml,"Madame Gil Blas, souvenirs et aventures d'une femme de notre temps (Volume 8)    ","Féval, Paul (père)",2013,empty,21457,1,0,10,11,1382,2230,1,0,10
1862_Chevalier-H-Emile_Les-Nez-Perces.xml,Les Nez-Percés    ,"Chevalier, H.-Émile",1862,empty,67323,0,0,25,1988,2848,6565,0,0,24
1890_Allais-Alphonse_a-se-tordre.xml,À se tordre    ,"Allais, Alphonse",1890,empty,43246,0,0,44,2138,1845,3531,0,0,44
1999_Vargas-Fred_L-homme-a-l-envers.xml,L'homme à l'envers    ,"Vargas, Fred",1999,empty,93171,0,0,34,3569,6895,9734,0,0,16
1868_Erckmann-Chatrian_Histoire-d-un-paysan-I.xml,Histoire d'un paysan I    ,Erckmann-Chatrian,1868,empty,89144,0,1,18,1846,2460,8992,0,1,18
1933_Simenon-Georges_L-Ecluse-n°1.xml,L'Ecluse n°1    ,"Simenon, Georges",1933,empty,42549,0,0,11,13,2232,4336,0,0,1
1878_Loti-Pierre_Aziyade.xml,Aziyadé    ,"Loti, Pierre",1879,empty,60413,0,5,158,1571,1938,4931,0,5,158
1879_Lebourgeois-Marie_La-Goutte-de-miel-par-Mlle-Marie-Le-Bourgeois-(1879).xml,"La Goutte de miel, par Mlle Marie Le Bourgeois (1879)    ","Lebourgeois, Marie",1879,empty,151262,0,1,46,4602,6877,18256,0,1,46
1959_San-Antonio_J-suis-comme-ça.xml,J'suis comme ça    ,San-Antonio,1959,empty,40940,0,0,1,1758,1411,4008,0,0,1
2006_Echenoz-Jean_Ravel.xml,Ravel    ,"Échenoz, Jean",2006,empty,26832,0,0,9,155,845,2575,0,0,0
1871_Barbey-d-Aurevilly-Jules_Le-Bonheur-dans-le-Crime.xml,Le Bonheur dans le Crime    ,"Barbey d'Aurevilly, Jules",1871,empty,23099,0,0,1,70,730,1854,0,0,1
1849_Sand-George_La-petite-Fadette.xml,La petite Fadette,,,empty,71132,0,0,39,877,1842,7201,0,0,39
2013_Erckmann-Chatrian_Contes-fantastiques.xml,Contes fantastiques    ,Erckmann-Chatrian,2013,empty,79618,0,0,34,1237,4069,7987,0,0,15
1966_Vian-Boris_Trouble-dans-les-andains.xml,Trouble dans les andains    ,"Vian, Boris",1966,empty,20862,0,0,44,661,1039,2224,0,0,44
1844_Dumas-Alexandre_Une-fille-du-Regent.xml,Une fille du Régent,,1844,empty,143890,0,0,39,5024,5365,14992,0,0,39
1975_Modiano-Patrick_Villa-Triste.xml,Villa Triste    ,"Modiano, Patrick",1975,empty,50120,0,0,13,1029,2964,4452,0,0,2
1852_Carraud-Zulma-Tourangin-Mme_La-petite-Jeanne.xml,La petite Jeanne    ,"Carraud, Zulma Tourangin, Mme",1852,empty,60046,0,3,139,1808,1904,6561,0,3,139
2013_Bassanville-Anais-de_Les-Primeurs-de-la-vie-ou-Bonheurs-joies-et-douleurs-de-la-jeunesse-par-Mme-la-Ctesse-de-Bassanville-(1854).xml,"Les Primeurs de la vie, ou Bonheurs, joies et douleurs de la jeunesse, par Mme la Ctesse de Bassanville,... (1854)    ","Bassanville, Anaïs de",2013,empty,39199,0,1,24,238,1245,3839,0,1,22
1877_Greville-Henry_Les-Koumiassine.xml,Les Koumiassine    ,"Gréville, Henry",1877,empty,135535,0,0,59,4168,5094,14151,0,0,59
1873_Gaboriau-Emile_La-corde-au-cou.xml,La corde au cou    ,"Gaboriau, Émile",1873,empty,194011,0,3,43,5868,7387,19382,0,3,43
1910_Ivoi-Paul-d-_Millionnaire-malgre-lui-(tome-2).xml,Millionnaire malgré lui (tome 2)    ,"Ivoi, Paul d'",2013,empty,72691,0,0,12,17,4092,7071,0,0,12
2013_Daeninckx-Didier_Tetes-de-maures.xml,Têtes de maures    ,"Daeninckx, Didier",2013,empty,59810,0,0,23,802,2041,4760,0,0,23
2007_Gavalda-Anna_Ensemble-c-est-tout.xml,"Ensemble, c'est tout    ","Gavalda, Anna",2007,empty,146971,0,1,0,7773,11016,14973,0,1,0
